Time,Open,High,Low,Last,Change,Volume
05/14/19 16:00,25536.79,25537.47,25532.05,25532.05,-2.57,45077089
05/14/19 15:00,25616.59,25655.36,25525.56,25534.62,-81.98,53808893
05/14/19 14:00,25671.69,25682.38,25594.12,25616.6,-55.15,26304292
05/14/19 13:00,25617.23,25688.96,25617.14,25671.75,55.19,23383931
05/14/19 12:00,25645.01,25661.48,25595.5,25616.56,-28.6,27174764
05/14/19 11:00,25524.64,25666.32,25506.39,25645.16,120.93,35433779
05/14/19 10:00,25439.91,25545.65,25439.91,25524.23,85.53,43286971
05/14/19 09:00,25384.03,25470.62,25384.03,25438.7,113.71,36104293
05/13/19 16:00,25323.12,25325.6,25323.12,25324.99,0.38,52544174
05/13/19 15:00,25375.91,25410.35,25255.18,25324.61,-53.87,67243297
05/13/19 14:00,25323.43,25412.6,25272.01,25378.48,55.34,38334352
05/13/19 13:00,25257.31,25328.23,25222.51,25323.14,65.58,28612832
05/13/19 12:00,25367.65,25369.15,25250.69,25257.56,-109.37,29023184
05/13/19 11:00,25393.47,25414.39,25303.36,25366.93,-26.24,38539985
05/13/19 10:00,25455.46,25460.38,25346.39,25393.17,-59.25,53056733
05/13/19 09:00,25568.06,25568.06,25415.65,25452.42,-489.95,51844901
2005-10-19 17:00,25942.37,25942.37,25942.37,25942.37,0,494636
2005-10-19 16:00,25950.71,25950.71,25942.23,25942.37,-1.05,33469665
2005-10-19 15:00,25878.4,26019.32,25878.4,25943.42,65.67,60447430
2005-10-19 14:00,25817.91,25905.75,25782.79,25877.75,59.83,25189377
2005-10-19 13:00,25706.3,25838.03,25697.34,25817.92,111.49,27373875
2005-10-19 12:00,25531.32,25728.07,25530.15,25706.43,174.26,28310191
2005-10-19 11:00,25523.98,25586.39,25469.86,25532.17,7.22,40909585
2005-10-19 10:00,25691.23,25696.11,25508.24,25524.95,-168.15,46712379
2005-10-19 9:00,25763.72,25772.11,25682.72,25693.1,-135.26,29784922
2005-09-19 17:00,25828.36,25828.36,25828.36,25828.36,0,894032
2005-09-19 16:00,25827.17,25828.49,25825.91,25828.36,5.25,32271672
2005-09-19 15:00,25791.85,25853.72,25725.48,25823.11,30.04,55945096
2005-09-19 14:00,25829.51,25877.29,25787,25793.07,-36.46,28161165
2005-09-19 13:00,25786.98,25884.89,25759.89,25829.53,41.97,27214367
2005-09-19 12:00,25608.52,25835.17,25583.05,25787.56,176.81,41306389
2005-09-19 11:00,25543.22,25622.96,25517.39,25610.75,67.76,38636971
2005-09-19 10:00,25687.8,25687.8,25538.91,25542.99,-145.1,55621156
2005-09-19 9:00,25878.85,25878.85,25647.17,25688.09,-279.24,53457166
2005-08-19 17:00,25967.33,25967.33,25967.33,25967.33,0,276418304
2005-08-19 16:00,25969.9,25970.99,25966.99,25967.33,-3.28,40216467
2005-08-19 15:00,26078.83,26118.1,25960.77,25970.61,-107.78,64802627
2005-08-19 14:00,26054.44,26090.53,26030.85,26078.39,24.05,19235502
2005-08-19 13:00,26061.14,26079.14,26031.9,26054.34,-6.45,18452443
2005-08-19 12:00,26015.31,26062.89,25962.09,26060.79,45.35,22597408
2005-08-19 11:00,26031.29,26096.12,25970.98,26015.44,-14.67,35899060
2005-08-19 10:00,25968.82,26030.11,25909.93,26030.11,60.77,37189714
2005-08-19 9:00,25933.79,25996.77,25889.41,25969.34,4.25,33884958
2005-07-19 17:00,25965.09,25965.09,25965.09,25965.09,0,4511894
2005-07-19 16:00,25967.94,25967.94,25965.09,25965.09,-0.06,44857389
2005-07-19 15:00,25882.12,25979.26,25789.71,25965.15,84.07,71204059
2005-07-19 14:00,25908.2,25946.94,25830.63,25881.08,-27.34,36861853
2005-07-19 13:00,26014.36,26020.25,25875.7,25908.42,-105.86,33294294
2005-07-19 12:00,26016.59,26073.71,25979.58,26014.28,-2.35,25442308
2005-07-19 11:00,26074.41,26086.7,25990.66,26016.63,-58.43,36569998
2005-07-19 10:00,26188.52,26188.52,26061.55,26075.06,-112.8,45497737
2005-07-19 9:00,26276.9,26276.9,26126.95,26187.86,-250.62,35773501
2005-06-19 17:00,26438.48,26438.48,26438.48,26438.48,0,2162130
2005-06-19 16:00,26439.46,26439.46,26436.79,26438.48,2.27,45761871
2005-06-19 15:00,26443.35,26476.27,26425.71,26436.21,-6.58,51087290
2005-06-19 14:00,26311.97,26447.53,26298.76,26442.79,131.06,26704045
2005-06-19 13:00,26269.94,26311.73,26253,26311.73,41.79,19873993
2005-06-19 12:00,26270.74,26303.35,26252.45,26269.94,-0.66,21345950
2005-06-19 11:00,26285.07,26335.67,26258.95,26270.6,-14.63,28934974
2005-06-19 10:00,26214.39,26299.6,26174.93,26285.23,74.46,41373338
2005-06-19 9:00,26160.62,26214.91,26033.95,26210.77,-294.18,45660237
2005-03-19 17:00,26504.95,26504.95,26504.95,26504.95,0,1487131
2005-03-19 16:00,26502.23,26504.95,26501.56,26504.95,3.06,33252371
2005-03-19 15:00,26516.87,26522.36,26495.59,26501.89,-15.31,50482533
2005-03-19 14:00,26521.38,26526.83,26498.18,26517.2,-4.09,21471345
2005-03-19 13:00,26502.53,26534.96,26492.37,26521.29,19.15,22784321
2005-03-19 12:00,26471.3,26525.73,26469.52,26502.14,30.88,23465131
2005-03-19 11:00,26434.54,26476.57,26404.26,26471.26,36.65,30558453
2005-03-19 10:00,26441.91,26452.34,26370.09,26434.61,-5.65,34395705
2005-03-19 9:00,26379.14,26473.74,26379.14,26440.26,132.47,30886743
2005-02-19 16:00,26307.59,26308.94,26307.45,26307.79,-0.4,29924445
2005-02-19 15:00,26260.18,26310.23,26252.46,26308.19,48.15,52703486
2005-02-19 14:00,26273.76,26318.12,26236.93,26260.04,-15.79,28829525
2005-02-19 13:00,26227.66,26308.04,26199.77,26275.83,48.38,27886455
2005-02-19 12:00,26213.95,26254.95,26189.05,26227.45,14.56,30934247
2005-02-19 11:00,26366.22,26403.22,26180.36,26212.89,-153.83,45156682
2005-02-19 10:00,26430.97,26454.69,26365.65,26366.72,-64.03,38335741
2005-02-19 9:00,26407.15,26450.47,26359.85,26430.75,0.61,35047148
2005-01-19 17:00,26430.14,26430.14,26430.14,26430.14,0,4217706
2005-01-19 16:00,26426.68,26430.14,26426.68,26430.14,2.95,39186599
2005-01-19 15:00,26589.96,26595.76,26426.38,26427.19,-167.33,68468192
2005-01-19 14:00,26623.45,26664.72,26538.72,26594.52,-28.69,38419132
2005-01-19 13:00,26607.44,26638.5,26591.23,26623.21,15.35,22846544
2005-01-19 12:00,26662.37,26664.76,26575.78,26607.86,-54.31,24807583
2005-01-19 11:00,26642.02,26689.39,26639.94,26662.17,19.89,31083164
2005-01-19 10:00,26649.83,26649.83,26614.18,26642.28,-7.13,36963902
2005-01-19 9:00,26639.06,26672.01,26621.76,26649.41,56.5,37760048
04/30/19 16:00,26583.62,26592.91,26583.62,26592.91,6.27,71377204
04/30/19 15:00,26574.44,26614.04,26554.56,26586.64,12.15,62616640
04/30/19 14:00,26576.85,26583.53,26552.94,26574.49,-2.01,26888320
04/30/19 13:00,26532.49,26578.96,26529.86,26576.5,44.16,26194613
04/30/19 12:00,26523.5,26550.56,26512.39,26532.34,8.88,25792857
04/30/19 11:00,26489.11,26551,26419.47,26523.46,34.41,42792907
04/30/19 10:00,26538.81,26544.06,26488.02,26489.05,-49.73,44853790
04/30/19 09:00,26594.56,26611.53,26519.76,26538.78,-15.61,39769289
04/29/19 16:00,26553.13,26554.39,26552.96,26554.39,3.93,37570513
04/29/19 15:00,26580.57,26595.39,26550.4,26550.46,-30.26,55420785
04/29/19 14:00,26583.21,26602.54,26576.66,26580.72,-2.29,25941444
04/29/19 13:00,26577.8,26583.01,26565.1,26583.01,5.26,21594362
04/29/19 12:00,26550.91,26582.49,26539.94,26577.75,26.67,28037028
04/29/19 11:00,26549.28,26567.9,26536.22,26551.08,1.62,30911008
04/29/19 10:00,26543.58,26572.44,26531.44,26549.46,6.03,41601173
04/29/19 09:00,26559.87,26567.65,26520.75,26543.43,0.1,37269503
04/26/19 16:00,26541.64,26543.33,26540.42,26543.33,2,38456467
04/26/19 15:00,26469.8,26543.56,26469.8,26541.33,71.46,60842972
04/26/19 14:00,26474.14,26494.83,26449.15,26469.87,-3.67,29653437
04/26/19 13:00,26477.1,26483.84,26462.22,26473.54,-3.64,22466013
04/26/19 12:00,26492.57,26496.66,26466.69,26477.18,-15.56,25639059
04/26/19 11:00,26441.63,26501.21,26427.64,26492.74,51.2,38672139
04/26/19 10:00,26413.04,26470.99,26394.08,26441.54,28.4,47706699
04/26/19 09:00,26454.62,26465.48,26392.55,26413.14,-48.94,51515441
04/25/19 16:00,26464.11,26465.06,26461.95,26462.08,-2.34,33120545
04/25/19 15:00,26515.48,26517.7,26462.78,26464.42,-51.19,55332336
04/25/19 14:00,26509.91,26536.48,26509.89,26515.61,5.35,26696601
04/25/19 13:00,26485.25,26512.44,26476.85,26510.26,24.62,22449133
04/25/19 12:00,26482.28,26492.91,26460.89,26485.64,2.65,26742122
04/25/19 11:00,26383.73,26507.96,26381.4,26482.99,99.29,35045185
04/25/19 10:00,26380.49,26402.87,26310.28,26383.7,1.67,48775822
04/25/19 09:00,26426.37,26433.63,26329.73,26382.03,-215.02,45472846
04/24/19 16:00,26600.2,26600.2,26597.05,26597.05,-1.59,48083945
04/24/19 15:00,26634.64,26645.85,26594.33,26598.64,-36.13,51338869
04/24/19 14:00,26599.68,26641.68,26594.23,26634.77,34.66,23399636
04/24/19 13:00,26623.5,26627.17,26582.86,26600.11,-23.06,21662535
04/24/19 12:00,26646.4,26651.89,26614.91,26623.17,-22.62,23529916
04/24/19 11:00,26668.71,26680.58,26634.7,26645.79,-22.32,31127961
04/24/19 10:00,26635.87,26677.38,26614.22,26668.11,33.13,40678889
04/24/19 09:00,26652.56,26655.49,26598.08,26634.98,-21.41,41956930
04/23/19 16:00,26654.9,26657.41,26654.9,26656.39,1.93,44214009
04/23/19 15:00,26643.95,26663.26,26629.67,26654.46,9.67,57100557
04/23/19 14:00,26645.27,26655.43,26636.21,26644.79,-0.25,27478627
04/23/19 13:00,26673.16,26680.98,26640.64,26645.04,-28.26,24539329
04/23/19 12:00,26655.77,26695.96,26654.64,26673.3,17.19,30623593
04/23/19 11:00,26569.21,26660.48,26567.01,26656.11,86.68,36564671
04/23/19 10:00,26557.58,26594.16,26534.61,26569.43,9.07,48296620
04/23/19 09:00,26513.83,26560.36,26503.56,26560.36,49.31,40836276
04/22/19 16:00,26513.93,26513.93,26511.05,26511.05,-1.87,37123738
04/22/19 15:00,26505.06,26522.87,26493.8,26512.92,8.41,45628045
04/22/19 14:00,26519.55,26525.97,26501.81,26504.51,-14.67,21167406
04/22/19 13:00,26528.47,26529.08,26507.87,26519.18,-9.15,18144057
04/22/19 12:00,26542.89,26542.89,26521.06,26528.33,-14.59,21941931
04/22/19 11:00,26515.86,26553.05,26499.71,26542.92,27.39,26991258
04/22/19 10:00,26504.48,26521.74,26479.88,26515.53,10.7,30550828
04/22/19 09:00,26510.77,26527.03,26458.61,26504.83,-54.71,30047849
04/18/19 16:00,26561.62,26561.62,26559.54,26559.54,-0.51,42135512
04/18/19 15:00,26596.42,26602.42,26546.16,26560.05,-36.23,59373614
04/18/19 14:00,26584.28,26599.65,26572.23,26596.28,11.77,24260849
04/18/19 13:00,26546.19,26590.4,26537.82,26584.51,37.88,23794565
04/18/19 12:00,26550.51,26571.21,26542.57,26546.63,-3.47,31567277
04/18/19 11:00,26497.41,26551.29,26488.11,26550.1,52.72,37727734
04/18/19 10:00,26517.06,26521.89,26444.53,26497.38,-22.14,55292742
04/18/19 09:00,26463.37,26572.15,26460.73,26519.52,69.98,57561315
04/17/19 17:00,26449.54,26449.54,26449.54,26449.54,0,2903017
04/17/19 16:00,26449.1,26450.15,26448.99,26449.54,-0.98,34787319
04/17/19 15:00,26446.57,26483.28,26445.79,26450.52,2.72,69724133
04/17/19 14:00,26442.38,26460.13,26412.55,26447.8,5.74,36733838
04/17/19 13:00,26450.41,26471.31,26439.64,26442.06,-8.23,32189382
04/17/19 12:00,26421.65,26463.13,26395.04,26450.29,28.84,35736584
04/17/19 11:00,26434.17,26464.64,26406.7,26421.45,-12.92,41281388
04/17/19 10:00,26411.96,26459.89,26393.37,26434.37,20.15,59677436
04/17/19 09:00,26468.53,26501.02,26391.86,26414.22,-38.44,52747778
04/16/19 16:00,26453.4,26453.4,26452.45,26452.66,0.4,31519471
04/16/19 15:00,26463.88,26473.55,26397.19,26452.26,-10.56,73402183
04/16/19 14:00,26413.55,26468.09,26400.21,26462.82,49.62,36175026
04/16/19 13:00,26430.13,26431.16,26405.43,26413.2,-16.79,24083747
04/16/19 12:00,26436.38,26452.08,26414.11,26429.99,-6.02,26528313
04/16/19 11:00,26409.63,26449.32,26398.8,26436.01,26.56,37037954
04/16/19 10:00,26447.47,26456.56,26398.53,26409.45,-35.9,39021301
04/16/19 09:00,26482.19,26530.71,26428.45,26445.35,60.58,33661299
04/15/19 16:00,26382.98,26384.77,26381.97,26384.77,3.22,37517183
04/15/19 15:00,26383.31,26392.99,26364.21,26381.55,-1.62,46276020
04/15/19 14:00,26389.53,26393.22,26367.33,26383.17,-6.43,23539401
04/15/19 13:00,26344.69,26392.57,26343.51,26389.6,45.08,20152684
04/15/19 12:00,26341.46,26350.27,26316.42,26344.52,3.11,21736199
04/15/19 11:00,26345.19,26370.07,26331.82,26341.41,-3.21,26685431
04/15/19 10:00,26369.11,26385.87,26329.45,26344.62,-22.9,36124323
04/15/19 09:00,26407.76,26424.85,26341.01,26367.52,-44.78,37880681
2004-12-19 17:00,26412.3,26412.3,26412.3,26412.3,0,3517017
2004-12-19 16:00,26412.55,26412.76,26411.81,26412.3,0.07,36654106
2004-12-19 15:00,26372.09,26412.23,26366.74,26412.23,40.5,63287947
2004-12-19 14:00,26391.38,26407.97,26364.92,26371.73,-19.58,32166535
2004-12-19 13:00,26390.68,26402.06,26385.64,26391.31,0.85,26985054
2004-12-19 12:00,26351.23,26391.51,26336.09,26390.46,38.79,31559377
2004-12-19 11:00,26337.43,26357.82,26312.02,26351.67,14.9,42064256
2004-12-19 10:00,26411.22,26413.06,26309.72,26336.77,-73.55,62580560
2004-12-19 9:00,26357.79,26436.68,26356.3,26410.32,267.27,69503841
2004-11-19 17:00,26143.05,26143.05,26143.05,26143.05,0,880339
2004-11-19 16:00,26142.2,26143.12,26141.36,26143.05,1.69,27780966
2004-11-19 15:00,26090.75,26157.25,26088.1,26141.36,50.45,43583716
2004-11-19 14:00,26091.11,26098.01,26062.59,26090.91,-0.53,20909642
2004-11-19 13:00,26109.15,26125.62,26077.59,26091.44,-17.81,19389436
2004-11-19 12:00,26113.06,26129.63,26103.98,26109.25,-3.88,18538545
2004-11-19 11:00,26201.07,26204.57,26085.98,26113.13,-87.23,25412188
2004-11-19 10:00,26198.09,26213.62,26170.25,26200.36,7.12,27697131
2004-11-19 9:00,26188.21,26229.88,26149.36,26193.24,36.08,26413645
2004-10-19 17:00,26157.16,26157.16,26157.16,26157.16,0,631528
2004-10-19 16:00,26161.91,26161.91,26157.16,26157.16,-2.03,26469466
2004-10-19 15:00,26138.2,26166.48,26126.67,26159.19,20.95,42385538
2004-10-19 14:00,26146.96,26153.34,26104.49,26138.24,-8.95,20280431
2004-10-19 13:00,26119.61,26151.8,26119.61,26147.19,27.61,15549806
2004-10-19 12:00,26136.13,26145.35,26116.94,26119.58,-16.45,16868692
2004-10-19 11:00,26122.83,26152.17,26108.37,26136.03,13.22,23194428
2004-10-19 10:00,26154.58,26156.68,26101.24,26122.81,-31.34,29138565
2004-10-19 9:00,26173.71,26209.49,26131.35,26154.15,3.57,27620604
2004-09-19 17:00,26150.58,26150.58,26150.58,26150.58,0,420745
2004-09-19 16:00,26159,26159,26150.58,26150.58,-4.07,34044112
2004-09-19 15:00,26138.5,26167.84,26108.83,26154.65,18.13,48432462
2004-09-19 14:00,26159.51,26164.46,26128.15,26136.52,-23.09,23665491
2004-09-19 13:00,26186.78,26186.78,26152.25,26159.61,-27.31,20529673
2004-09-19 12:00,26178.55,26216.28,26172.19,26186.92,8.29,18821111
2004-09-19 11:00,26179.07,26192.92,26156.86,26178.63,0.05,25793396
2004-09-19 10:00,26137.66,26194.81,26118.53,26178.58,42.76,36259536
2004-09-19 9:00,26243.54,26246.34,26103.14,26135.82,-205.2,35134508
2004-08-19 17:00,26341.02,26341.02,26341.02,26341.02,0,790094
2004-08-19 16:00,26339.94,26341.43,26339.94,26341.02,-2.07,35982859
2004-08-19 15:00,26312.7,26344.65,26300.7,26343.09,28.66,44957178
2004-08-19 14:00,26312.11,26324.29,26299.87,26314.43,2.51,19442138
2004-08-19 13:00,26305.67,26316.86,26297.65,26311.92,6.25,17822979
2004-08-19 12:00,26301.02,26310.79,26270.32,26305.67,4.88,20621444
2004-08-19 11:00,26311.99,26336.55,26292.28,26300.79,-11.2,27179631
2004-08-19 10:00,26279.71,26329.25,26256.41,26311.99,32.62,31117807
2004-08-19 9:00,26311.18,26311.18,26246.03,26279.37,-145.62,27578596
2004-05-19 16:00,26422.81,26425.19,26422.2,26424.99,-0.98,34536683
2004-05-19 15:00,26408.84,26441.73,26395.01,26425.97,17.86,44145184
2004-05-19 14:00,26418.33,26426.62,26397.74,26408.11,-10.15,20482115
2004-05-19 13:00,26406.12,26419.15,26396.07,26418.26,12.17,18273404
2004-05-19 12:00,26408.05,26431.24,26370.82,26406.09,-2.04,20868529
2004-05-19 11:00,26418.54,26433.06,26393.68,26408.13,-10.32,25843188
2004-05-19 10:00,26442.09,26446.92,26398.02,26418.45,-21.75,33083818
2004-05-19 9:00,26427.56,26487.57,26408.46,26440.2,55.57,31076909
2004-04-19 16:00,26384.9,26385.17,26384.22,26384.63,0.41,24708697
2004-04-19 15:00,26374.82,26398.9,26355.09,26384.22,9.66,44865806
2004-04-19 14:00,26330.31,26379.25,26324.42,26374.56,44.53,22611220
2004-04-19 13:00,26319.4,26341.03,26304.67,26330.03,10.36,18196709
2004-04-19 12:00,26334.16,26357.96,26296.18,26319.67,-14.33,22645901
2004-04-19 11:00,26380.34,26386.91,26319.49,26334,-45.03,30421782
2004-04-19 10:00,26345.29,26390.03,26304.42,26379.03,35.33,39400107
2004-04-19 9:00,26213.42,26357.02,26212.78,26343.7,125.57,29112386
2004-03-19 16:00,26217.25,26218.16,26216.94,26218.13,-2.88,39159312
2004-03-19 15:00,26187.82,26237.42,26138.47,26221.01,32.19,50746740
2004-03-19 14:00,26182.23,26212.85,26162.8,26188.82,6.36,24156382
2004-03-19 13:00,26246.87,26261.36,26176.1,26182.46,-64.34,23397626
2004-03-19 12:00,26273.06,26279.39,26235.64,26246.8,-26.01,23314809
2004-03-19 11:00,26234.15,26282.17,26232.42,26272.81,38.36,33004133
2004-03-19 10:00,26193.86,26240.37,26153.27,26234.45,40.83,39570214
2004-03-19 9:00,26238.03,26268.19,26180.04,26193.62,14.49,36837111
2004-02-19 16:00,26177.41,26180.01,26176.97,26179.13,2.11,27886059
2004-02-19 15:00,26183.3,26201.52,26175.27,26177.02,-6.45,50455041
2004-02-19 14:00,26154.05,26183.5,26147.6,26183.47,29.59,23428236
2004-02-19 13:00,26152.11,26177.1,26146.94,26153.88,2.03,19379671
2004-02-19 12:00,26173.99,26187.28,26136.89,26151.85,-22.17,20593797
2004-02-19 11:00,26165.5,26183.65,26122.31,26174.02,9.19,28184864
2004-02-19 10:00,26215.82,26215.82,26144.18,26164.83,-50.89,38137131
2004-02-19 9:00,26213.55,26221.24,26160.87,26215.72,-42.7,41429026
2004-01-19 16:00,26254.89,26258.48,26254.89,26258.42,6.62,54094115
2004-01-19 15:00,26231.07,26280.9,26195.68,26251.8,20.7,59524586
2004-01-19 14:00,26206.29,26243.69,26203.46,26231.1,24.94,26462007
2004-01-19 13:00,26198.1,26206.92,26177.3,26206.16,7.78,22171411
2004-01-19 12:00,26185.47,26198.38,26157.79,26198.38,12.91,22341046
2004-01-19 11:00,26164.5,26196.42,26149.16,26185.47,20.42,33446439
2004-01-19 10:00,26098.04,26170.69,26098.04,26165.05,66.25,41238869
2004-01-19 9:00,26075.1,26140.64,26071.69,26098.8,170.12,34717929
03/29/19 16:00,25927.69,25928.75,25927.45,25928.68,-6.98,79568254
03/29/19 15:00,25909.82,25949.32,25862.91,25935.66,26.18,62857366
03/29/19 14:00,25865.14,25916.01,25853.48,25909.48,44.15,22299306
03/29/19 13:00,25873.77,25878.58,25837.57,25865.33,-8.44,20112733
03/29/19 12:00,25853.54,25881.95,25809.29,25873.77,20.36,22345467
03/29/19 11:00,25810.17,25879.96,25810.17,25853.41,43,27908017
03/29/19 10:00,25828.97,25862.04,25771.67,25810.41,-19.04,36346887
03/29/19 09:00,25827.31,25869.49,25789.23,25829.45,111.99,28348631
03/28/19 16:00,25715.19,25717.46,25715.19,25717.46,2.24,38622890
03/28/19 15:00,25683.84,25730.19,25673.68,25715.22,31.42,42308512
03/28/19 14:00,25683.51,25688.41,25655.95,25683.8,-0.33,20187862
03/28/19 13:00,25645.23,25684.13,25642.1,25684.13,38.83,18382388
03/28/19 12:00,25623.89,25649.05,25576.69,25645.3,21.34,23255610
03/28/19 11:00,25672.41,25680.49,25585.6,25623.96,-46.45,29887083
03/28/19 10:00,25694.7,25729.98,25665.46,25670.41,-23.81,36346775
03/28/19 09:00,25693.32,25743.41,25652.97,25694.22,68.63,26317280
03/27/19 16:00,25624.64,25626.13,25624.64,25625.59,0.15,45615116
03/27/19 15:00,25617.24,25676.51,25592.02,25625.44,8.39,47122724
03/27/19 14:00,25595.03,25653.91,25587.84,25617.05,22.81,27238686
03/27/19 13:00,25524.89,25612.27,25494.58,25594.24,69.24,22024886
03/27/19 12:00,25462.87,25548.66,25446.49,25525,63.1,24690596
03/27/19 11:00,25608.31,25625.88,25425.27,25461.9,-147.18,34768218
03/27/19 10:00,25650.67,25732,25576.77,25609.08,-40.93,36703298
03/27/19 09:00,25676.34,25758.17,25639.64,25650.01,-7.72,30073421
03/26/19 17:00,25657.73,25657.73,25657.73,25657.73,0,1026998
03/26/19 16:00,25657.93,25658.4,25657.73,25657.73,1.01,49012463
03/26/19 15:00,25607.3,25662,25559.92,25656.72,49.13,59702035
03/26/19 14:00,25570.82,25609.06,25544.78,25607.59,36.86,28278925
03/26/19 13:00,25635.28,25651.04,25567.02,25570.73,-64.7,24560941
03/26/19 12:00,25687.94,25704.26,25596.95,25635.43,-52.88,26233008
03/26/19 11:00,25786.9,25795.52,25663.01,25688.31,-97.51,32627743
03/26/19 10:00,25768.15,25796.29,25710.97,25785.82,18.37,43667472
03/26/19 09:00,25649.56,25780.34,25649.56,25767.45,250.62,36275381
03/25/19 16:00,25519.74,25519.74,25516.83,25516.83,-2.74,31054639
03/25/19 15:00,25475.73,25543.7,25460.96,25519.57,45.53,57671687
03/25/19 14:00,25434.41,25479.8,25384.34,25474.04,39.63,32192631
03/25/19 13:00,25500.11,25531.56,25417.35,25434.41,-64.29,30829960
03/25/19 12:00,25506.25,25551.77,25429.48,25498.7,-7.29,29235859
03/25/19 11:00,25538.47,25603.27,25505.83,25505.99,-30.94,32438777
03/25/19 10:00,25387.14,25556.8,25372.26,25536.93,147.06,45654761
03/25/19 09:00,25490.72,25578.61,25386.5,25389.87,-112.45,41491168
03/22/19 16:00,25506.28,25506.45,25502.18,25502.32,-7.12,48946136
03/22/19 15:00,25693.92,25721.32,25501.45,25509.44,-184.66,78810263
03/22/19 14:00,25555.17,25712.6,25551.85,25694.1,139.13,38585437
03/22/19 13:00,25583.22,25625,25543.65,25554.97,-27.39,31608198
03/22/19 12:00,25538.57,25594.16,25511.6,25582.36,43.72,41959248
03/22/19 11:00,25670.02,25708.85,25538.64,25538.64,-131.04,49678475
03/22/19 10:00,25694.57,25800.75,25666.43,25669.68,-23.39,47418639
03/22/19 09:00,25844.65,25877.01,25669.27,25693.07,-269.44,46003778
03/21/19 16:00,25967.19,25967.19,25962.51,25962.51,-4.13,58892537
03/21/19 15:00,25970.57,26009.9,25950.51,25966.64,-3.9,72918237
03/21/19 14:00,25936.21,26005.71,25936.17,25970.54,34.26,35388020
03/21/19 13:00,25895.89,25954.73,25895.86,25936.28,40.36,28468218
03/21/19 12:00,25976.88,25977.41,25869.81,25895.92,-80.86,25018030
03/21/19 11:00,25866.5,25980.31,25866.5,25976.78,111.13,35991668
03/21/19 10:00,25794.26,25866.94,25792.33,25865.65,70.43,40117683
03/21/19 09:00,25688.44,25813.52,25657.78,25795.22,49.55,36671366
03/20/19 16:00,25745.03,25746.21,25744.25,25745.67,-2.16,56912468
03/20/19 15:00,25895.12,25909.64,25735.39,25747.83,-147.26,67136536
03/20/19 14:00,25744.41,25929.52,25744.41,25895.09,151.12,45869647
03/20/19 13:00,25720.53,25743.97,25710.38,25743.97,23.24,19668804
03/20/19 12:00,25718.72,25768.52,25670.63,25720.73,2.02,28849700
03/20/19 11:00,25817.64,25842.83,25709.56,25718.71,-98.83,30580833
03/20/19 10:00,25761.21,25831.45,25760.39,25817.54,56.8,36837443
03/20/19 09:00,25867.79,25878.04,25753.79,25760.74,-126.64,33375515
03/19/19 17:00,25887.38,25887.38,25887.38,25887.38,0,3279686
03/19/19 16:00,25901.22,25901.22,25887.38,25887.38,-14.55,79549909
03/19/19 15:00,25935.55,25953.39,25814.92,25901.93,-33.06,75580210
03/19/19 14:00,25962.01,25987.17,25915.25,25934.99,-27.04,25480457
03/19/19 13:00,26009.1,26020.76,25954.95,25962.03,-42.8,25144201
03/19/19 12:00,26090.67,26109.53,25922.34,26004.83,-85.98,34175391
03/19/19 11:00,26002.6,26095.9,26002.6,26090.81,89.67,30459297
03/19/19 10:00,25997.73,26064.61,25997.32,26001.14,1.44,37906442
03/19/19 09:00,25987.87,26055.43,25987.87,25999.7,85.6,30513361
03/18/19 17:00,25914.1,25914.1,25914.1,25914.1,0,10054542
03/18/19 16:00,25914.77,25914.98,25913.83,25914.1,-0.61,58276840
03/18/19 15:00,25882.02,25924.77,25860.8,25914.71,32.68,55777594
03/18/19 14:00,25880.7,25899.24,25859.68,25882.03,1.31,23664243
03/18/19 13:00,25860.68,25885.34,25847.38,25880.72,21.22,21170136
03/18/19 12:00,25817.88,25864.19,25805.6,25859.5,40.78,25629620
03/18/19 11:00,25870.07,25877.24,25785.66,25818.72,-51.44,33062867
03/18/19 10:00,25861.72,25883.91,25832.46,25870.16,8.9,38836617
03/18/19 09:00,25801.88,25871.86,25795.37,25861.26,12.39,35520638
03/15/19 16:00,25847.67,25849.14,25846.73,25848.87,1.21,257121901
03/15/19 15:00,25865.84,25865.84,25814.84,25847.66,-18.08,86822054
03/15/19 14:00,25885.56,25888.43,25839.39,25865.74,-19.49,29591612
03/15/19 13:00,25908.37,25920.86,25879.03,25885.23,-23.13,23447434
03/15/19 12:00,25866.29,25927.91,25856.78,25908.36,41.92,34176905
03/15/19 11:00,25691.9,25871.07,25680.25,25866.44,171.66,40938272
03/15/19 10:00,25726.11,25733.22,25649.7,25694.78,-31.68,37170135
03/15/19 09:00,25720.96,25764.54,25718.86,25726.46,16.52,104375143
03/14/19 17:00,25709.94,25709.94,25709.94,25709.94,0,914076
03/14/19 16:00,25711.53,25712.21,25709.53,25709.94,-2.97,62981484
03/14/19 15:00,25698.36,25733.46,25694.95,25712.91,14.1,65442564
03/14/19 14:00,25693.25,25706.61,25673.7,25698.81,5.5,26980142
03/14/19 13:00,25715.1,25720.67,25683.57,25693.31,-21.51,20637990
03/14/19 12:00,25732.09,25749.89,25709.81,25714.82,-16.61,24481500
03/14/19 11:00,25694.65,25752.84,25674.24,25731.43,37.74,31433400
03/14/19 10:00,25696.05,25696.6,25621.31,25693.69,-4.36,38037614
03/14/19 09:00,25692.31,25732.35,25686.8,25698.05,-4.84,30668544
